"","site_no","coord_acy_","dec_coord_","lat","long"
"1010",10255850,"F","NAD83",32.9861588,-116.4202931
"1011",10255885,"F","NAD83",33.1239345,-115.8530559
"1012",10256000,"S","NAD83",33.9466806,-116.6408473
"1013",10256050,"F","NAD83",33.94556955,-116.6411251
"1014",10256060,"F","NAD83",33.92529248,-116.6361254
"1015",10256200,"F","NAD83",33.9983474,-116.9089118
"1016",10256300,"F","NAD83",33.93112638,-116.827797
"1017",10256400,"F","NAD83",33.91888889,-116.6977778
"1018",10256500,"F","NAD83",33.8705722,-116.681127
"1019",10256501,"F","NAD83",33.8705722,-116.681127
"1020",10256550,"F","NAD83",33.8705722,-116.681127
"1021",10257499,"S","NAD83",33.86946114,-116.6716824
"1022",10257500,"S","NAD83",33.86946114,-116.6716824
"1023",10257501,"F","NAD83",33.86946114,-116.6716824
"1024",10257548,"S","NAD83",33.8989045,-116.6211256
"1025",10257549,"S","NAD83",33.8989045,-116.6211256
"1026",10257550,"F","NAD83",33.8989045,-116.6211256
"1027",10257600,"F","NAD83",34.01112284,-116.6280689
"1028",10257710,"F","NAD83",33.8391845,-116.6133486
"1029",10257720,"F","NAD83",33.8441843,-116.6052929
"1030",10257800,"F","NAD83",33.9647345,-116.4438997
"1031",10258000,"F","NAD83",33.80501929,-116.5591816
"1032",10258030,"F","NAD83",33.81085244,-116.5436257
"1033",10258100,"F","NAD83",33.5689166,-116.5127935
"1034",10258500,"F","NAD83",33.74502178,-116.5355709
"1035",10259000,"F","NAD83",33.7600211,-116.5500155
"1036",10259050,"F","NAD83",33.79724196,-116.481958
"1037",10259100,"F","NAD83",33.749466,-116.4227903
"1038",10259200,"F","NAD83",33.63113647,-116.3922342
"1039",10259300,"F","NAD83",33.7372434,-116.236118
"1040",10259540,"F","NAD83",33.52474915,-116.0775023
"1041",10259600,"S","NAD83",33.74446164,-115.8272154
"1042",10259920,"F","NAD83",33.52780386,-115.9738878
"1043",10260200,"F","NAD83",34.17195164,-116.5466836
"1044",10260400,"F","NAD83",34.3477816,-116.8458638
"1045",10260470,"5","NAD83",34.2486111,-117.2025
"1046",10260480,"5","NAD83",34.265,-117.1855556
"1047",10260500,"F","NAD83",34.34305858,-117.2264316
"1048",10260550,"S","NAD83",34.28500486,-117.3719912
"1049",10260620,"F","NAD83",34.2425064,-117.280877
"1050",10260630,"F","NAD83",34.23778436,-117.265043
"1051",10260650,"F","NAD83",34.2483395,-117.2689321
"1052",10260700,"S","NAD83",34.2702832,-117.292822
"1053",10260776,"S","NAD83",34.81553377,-118.6850897
"1054",10260778,"S","NAD83",34.5105494,-117.9208996
"1055",10260780,"S","NAD83",34.30694847,-117.324212
"1056",10260782,"S","NAD83",34.30361527,-117.3247675
"1057",10260820,"S","NAD83",34.3041708,-117.3192118
"1058",10260822,"S","NAD83",34.3091706,-117.3167118
"1059",10260865,"5","NAD83",34.2636111,-117.2180556
"1060",10260950,"S","NAD83",34.33889196,-117.2578213
"1061",10261000,"F","NAD83",34.3408364,-117.2408764
"1062",10261001,"F","NAD83",34.34389186,-117.2383763
"1063",10261100,"S","NAD83",34.34583624,-117.2380986
"1064",10261500,"F","NAD83",34.57304916,-117.3206018
"1065",10261800,"F","NAD83",34.74998627,-117.3156029
"1066",10261900,"F","NAD83",34.78276308,-117.2772688
"1067",10262000,"F","NAD83",34.83581727,-117.1917113
"1068",10262500,"F","NAD83",34.90692668,-117.022818
"1069",10262600,"F","NAD83",34.90553866,-116.9494827
"1070",10263000,"F","NAD83",35.03720565,-116.3841887
"1071",10263500,"F","NAD83",34.42083115,-117.8395072
"1072",10263630,"F","NAD83",34.46027778,-117.8633333
"1073",10263665,"S","NAD83",34.46055174,-117.8647863
"1074",10263675,"F","NAD83",34.505828,-117.8467307
"1075",10263900,"F","NAD83",34.3430555,-117.9211756
"1076",10264000,"S","NAD83",34.46388375,-118.0189578
"1077",10264100,"S","NAD83",34.46721695,-118.0222913
"1078",10264500,"F","NAD83",34.48610514,-118.0231248
"1079",10264501,"F","NAD83",34.5213816,-118.000902
"1080",10264502,"F","NAD83",34.52610367,-118.0003464
"1081",10264503,"F","NAD83",34.53221419,-118.07646
"1082",10264508,"F","NAD83",34.56860156,-118.0859048
"1083",10264510,"F","NAD83",34.58082306,-118.1356286
"1084",10264530,"F","NAD83",34.60248835,-118.2475764
"1085",10264550,"F","NAD83",34.58332277,-118.1775743
"1086",10264555,"F","NAD83",34.63859799,-118.2486873
"1087",10264560,"F","NAD83",34.77553598,-118.5692525
"1088",10264590,"F","NAD83",34.88553147,-118.437305
"1089",10264600,"F","NAD83",35.04996928,-118.3578592
"1090",10264605,"F","NAD83",35.0124708,-118.3453587
"1091",10264636,"S","NAD83",34.821926,-117.8731214
"1092",10264640,"S","NAD83",34.83831378,-117.9172894
"1093",10264650,"F","NAD83",34.89636659,-117.9453461
"1094",10264658,"S","NAD83",34.9388648,-117.9411796
"1095",10264660,"S","NAD83",34.91414388,-117.9175676
"1096",10264675,"F","NAD83",34.9683085,-117.8922893
"1097",10264682,"S","NAD83",34.4255538,-117.7128363
"1098",10264710,"F","NAD83",35.3927388,-117.7961756
"1099",10264740,"F","NAD83",35.1169117,-118.2022987
"1100",10264750,"F","NAD83",35.23051856,-118.0861845
"1101",10264770,"F","NAD83",35.3138496,-118.0447942
"1102",10264870,"F","NAD83",35.9591129,-117.9131302
"1103",10264878,"F","NAD83",35.84300465,-117.9272956
"1104",10265150,"F","NAD83",37.66882166,-118.8176312
"1105",10265160,"S","NAD83",37.6902105,-118.8429107
"1106",10265200,"F","NAD83",37.6071562,-118.8487407
"1107",10265500,"F","NAD83",37.44020879,-118.556508
"1108",10268000,"F","NAD83",37.4165973,-118.5287287
"1109",10268225,"S","NAD83",37.27548809,-118.6201142
"1110",10268227,"S","NAD83",37.27771055,-118.6312256
"1111",10268282,"S","NAD83",37.27826567,-118.6120587
"1112",10270680,"S","NAD83",37.17048855,-118.5648314
"1113",10270800,"F","NAD83",37.17715504,-118.563165
"1114",10270830,"S","NAD83",37.2407648,-118.56539
"1115",10270872,"S","NAD83",37.213822,-118.6103894
"1116",10270877,"S","NAD83",37.2479873,-118.5823349
"1117",10270885,"S","NAD83",37.2740981,-118.5723357
"1118",10270900,"F","NAD83",37.2738205,-118.5801136
"1119",10270940,"S","NAD83",37.3022222,-118.531111
"1120",10270960,"S","NAD83",37.3149301,-118.510114
"1121",10270970,"S","NAD83",37.3240966,-118.500114
"1122",10270985,"F","NAD83",37.3415965,-118.4790025
"1123",10271060,"F","NAD83",37.3379854,-118.4776134
"1124",10271200,"F","NAD83",37.34992977,-118.462613
"1125",10271210,"F","NAD83",37.34965199,-118.4623352
"1126",10271211,"F","NAD83",37.34965199,-118.4623352
"1127",10276000,"F","NAD83",37.14493125,-118.3153798
"1128",10276001,"F","NAD83",37.14493125,-118.3153798
"1129",10276002,"F","NAD83",37.14493125,-118.3153798
"1130",10276500,"F","NAD83",37.06382176,-118.2675998
"1131",10277000,"F","NAD83",37.067155,-118.2700999
"1132",10277400,"F","NAD83",37.0529883,-118.2273207
"1133",10277500,"F","NAD83",37.0152113,-118.2245425
"1134",10278000,"F","NAD83",36.9982676,-118.2570435
"1135",10278500,"F","NAD83",36.98604534,-118.2648212
"1136",10281500,"F","NAD83",36.8332662,-118.2439859
"1137",10281800,"F","NAD83",36.7785438,-118.2645412
"1138",10282000,"F","NAD83",36.79298795,-118.2134288
"1139",10282480,"F","NAD83",36.84715388,-118.0848133
"1140",10284800,"F","NAD83",36.59771177,-118.183701
"1141",10285500,"F","NAD83",36.583267,-118.0786987
"1142",10285700,"F","NAD83",36.5793779,-118.0192531
"1143",10286000,"F","NAD83",36.4388246,-118.0809189
"1144",10286001,"F","NAD83",36.4388246,-118.0809189
"1145",10286002,"F","NAD83",36.4388246,-118.0809189
"1146",10287069,"F","NAD83",38.0329787,-119.2165424
"1147",10287070,"F","NAD83",38.0327009,-119.215709
"1148",10287071,"F","NAD83",38.0327009,-119.215709
"1149",10287145,"F","NAD83",38.04214527,-119.1726516
"1150",10287195,"F","NAD83",38.0427008,-119.1726516
"1151",10287262,"S","NAD83",37.7510421,-119.1815348
"1152",10287281,"S","NAD83",37.75132009,-119.1415343
"1153",10287289,"F","NAD83",37.7590977,-119.130701
"1154",10287290,"F","NAD83",37.7588199,-119.130701
"1155",10287291,"F","NAD83",37.7588199,-119.130701
"1156",10287300,"F","NAD83",37.76631976,-119.1223677
"1157",10287400,"F","NAD83",37.80631867,-119.1090349
"1158",10287655,"S","NAD83",37.9643687,-119.2732103
"1159",10287720,"F","NAD83",37.92798117,-119.2512636
"1160",10287762,"F","NAD83",37.9357588,-119.2307076
"1161",10287770,"F","NAD83",37.93603659,-119.2309854
"1162",10287780,"S","NAD83",37.94464754,-119.2126518
"1163",10287900,"F","NAD83",37.9293704,-119.1704277
"1164",10289000,"S","NAD83",38.19186474,-119.2101533
"1165",10289500,"S","NAD83",38.17380969,-119.2337656
"1166",10290000,"F","NAD83",38.15408779,-119.2593223
"1167",10290500,"U","NAD83",38.17214225,-119.3246032
"1168",10291500,"U","NAD83",38.23880787,-119.3259923
"1169",10292000,"S","NAD83",38.28269628,-119.29988
"1170",10293000,"F","NAD83",38.3276958,-119.2148759
"1171",10295200,"F","NAD83",38.3304697,-119.5523913
"1172",10295500,"S","NAD83",38.3607482,-119.4448868
"1173",10296000,"S","NAD83",38.3796366,-119.4501649
"1174",10296500,"S","NAD83",38.51324495,-119.4498872
"1175",10296700,"S","NAD83",38.63638889,-119.5063889
"1176",10296750,"S","NAD83",38.63666667,-119.5075
"1177",10302500,"U","NAD83",38.49990937,-119.6843414
"1178",10303000,"F","NAD83",38.5165765,-119.6010046
"1179",10303500,"F","NAD83",38.5749086,-119.634339
"1180",10304500,"U","NAD83",38.59990726,-119.7760107
"1181",10308000,"S","NAD83",38.6935168,-119.7815658
"1182",10308200,"S","NAD83",38.7146274,-119.7648985
"1183",10308783,"S","NAD83",38.7012952,-119.6565614
"1184",103087835,"U","NAD83",38.7033333,-119.6591667
"1185",10308784,"S","NAD83",38.70407294,-119.6587837
"1186",103087855,"U","NAD83",38.7058333,-119.6566667
"1187",103087865,"U","NAD83",38.70555556,-119.6622222
"1188",103087885,"S","NAD83",38.7093506,-119.6623949
"1189",103087889,"S","NAD83",38.7108333,-119.6630556
"1190",10308789,"S","NAD83",38.7168505,-119.6601726
"1191",103087891,"S","NAD83",38.7086111,-119.648611
"1192",103087892,"S","NAD83",38.71240619,-119.6540613
"1193",10308792,"S","NAD83",38.73573925,-119.6454497
"1194",10308794,"S","NAD83",38.73573925,-119.6454497
"1195",10309025,"T","NAD83",38.7482384,-119.8160107
"1196",10309030,"T","NAD83",38.77684935,-119.7598983
"1197",10310000,"S","NAD83",38.76962765,-119.833789
"1198",10310300,"T","NAD83",38.82712805,-119.7998997
"1199",11010900,"F","NAD83",32.7228334,-116.7025197
"1200",11011900,"F","NAD83",32.6011711,-116.6852962
"1201",11012000,"F","NAD83",32.5750606,-116.7539079
"1202",11012100,"F","NAD83",32.70422377,-116.364184
"1203",11012500,"F","NAD83",32.591172,-116.525572
"1204",11013000,"F","NAD83",32.5656161,-116.7750194
"1205",11013500,"F","NAD83",32.55172325,-117.0841943
"1206",11013600,"F","NAD83",32.71088876,-116.8152997
"1207",11014000,"F","NAD83",32.6375566,-116.8841893
"1208",11014850,"F","NAD83",32.91782667,-116.5714074
"1209",11014950,"F","NAD83",32.83616255,-116.6202969
"1210",11015000,"F","NAD83",32.8347737,-116.6230747
"1211",11015001,"F","NAD83",32.8347737,-116.6230747
"1212",11016000,"F","NAD83",32.7722759,-116.8022445
"1213",11016200,"U","NAD83",32.77416667,-116.8502778
"1214",11021300,"S","NAD83",32.94138889,-116.8572222
"1215",11021500,"F","NAD83",32.92365868,-116.923083
"1216",11022000,"F","NAD83",32.911159,-116.9272497
"1217",11022200,"F","NAD83",32.83616156,-116.9003035
"1218",11022350,"F","NAD83",32.82116107,-116.9764165
"1219",11022480,"F","NAD83",32.84032675,-117.0258627
"1220",11022500,"F","NAD83",32.82477143,-117.0555858
"1221",11023000,"F","NAD83",32.76504998,-117.1686449
"1222",11023250,"F","NAD83",32.95365699,-117.0147528
"1223",11023310,"F","NAD83",32.9519902,-117.0497537
"1224",11023315,"F","NAD83",32.95060135,-117.058365
"1225",11023318,"F","NAD83",32.97365627,-117.0614209
"1226",11023320,"F","NAD83",32.95199018,-117.0641985
"1227",11023325,"F","NAD83",32.93976827,-117.0666984
"1228",11023330,"F","NAD83",32.94921245,-117.070032
"1229",11023340,"F","NAD83",32.9431013,-117.1216999
"1230",11023400,"F","NAD83",32.8958798,-117.2186468
"1231",11023450,"F","NAD83",32.93004558,-117.240314
"1232",11023500,"F","NAD83",33.1278203,-116.6786319
"1233",11024500,"F","NAD83",33.13337535,-116.7925236
"1234",11025500,"F","NAD83",33.1069866,-116.866137
"1235",11026000,"F","NAD83",33.08615349,-116.9164166
"1236",11027000,"F","NAD83",33.1158743,-116.9530841
"1237",11027500,"F","NAD83",33.0930972,-116.9633624
"1238",11028500,"F","NAD83",33.0522655,-116.9455844
"1239",11029000,"F","NAD83",33.0667088,-117.0355868
"1240",11029500,"F","NAD83",33.05698685,-117.0647542
"1241",11030500,"F","NAD83",32.9775445,-117.2305915
"1242",11030730,"F","NAD83",33.05059776,-117.2144798
"1243",11031000,"F","NAD83",33.3083699,-116.6939092
"1244",11031500,"F","NAD83",33.2886483,-116.6539084
"1245",11033000,"F","NAD83",33.2967036,-116.759744
"1246",11035000,"F","NAD83",33.23892774,-116.7627999
"1247",11036700,"5","NAD83",33.3136111,-117.001111
"1248",11037650,"F","NAD83",33.33753386,-116.9703048
"1249",11037700,"F","NAD83",33.33614497,-116.9744716
"1250",11037701,"F","NAD83",33.33614497,-116.9744716
"1251",11038500,"F","NAD83",33.35308857,-117.0314175
"1252",11039100,"F","NAD83",33.36253264,-117.0494735
"1253",11039600,"F","NAD83",33.34475518,-117.0708632
"1254",11039800,"F","NAD83",33.3405882,-117.1314207
"1255",11040000,"F","NAD83",33.33725495,-117.136143
"1256",11040200,"F","NAD83",33.229203,-117.0366967
"1257",11040500,"F","NAD83",33.2875338,-117.2230902
"1258",11040700,"F","NAD83",33.27642304,-117.225868
"1259",11041000,"F","NAD83",33.25364594,-117.2475354
"1260",11042000,"F","NAD83",33.21809119,-117.3603162
"1261",11042400,"F","NAD83",33.45919759,-116.9236357
"1262",11042490,"F","NAD83",33.48669687,-116.9111352
"1263",11042520,"F","NAD83",33.49558538,-116.977803
"1264",11042600,"F","NAD83",33.49502984,-116.979192
"1265",11042631,"F","NAD83",33.46416667,-117.1238889
"1266",11042700,"S","NAD83",33.55558075,-117.2314239
"1267",11042800,"F","NAD83",33.53224867,-117.1769771
"1268",11042900,"F","NAD83",33.52447127,-117.1647544
"1269",11043000,"F","NAD83",33.47975066,-117.1439203
"1270",11044000,"F","NAD83",33.4739175,-117.1422536
"1271",11044250,"F","NAD83",33.40753006,-117.200867
"1272",11044300,"F","NAD83",33.41364059,-117.2411462
"1273",11044350,"S","NAD83",33.42447348,-117.249202
"1274",11044500,"F","NAD83",33.39836319,-117.2630914
"1275",11044600,"F","NAD83",33.4108627,-117.2800364
"1276",11044800,"S","NAD83",33.4197511,-117.3217044
"1277",11044900,"S","NAD83",33.3697528,-117.3225376
"1278",11045000,"F","NAD83",33.35280895,-117.325871
"1279",11045050,"S","NAD83",33.3380872,-117.3311489
"1280",11045300,"S","NAD83",33.34697584,-117.3178152
"1281",11045370,"S","NAD83",33.3278098,-117.3186485
"1282",11045600,"S","NAD83",33.3250321,-117.3255931
"1283",11045700,"S","NAD83",33.32892087,-117.3272599
"1284",11046000,"S","NAD83",33.3111436,-117.3472604
"1285",11046090,"S","NAD83",33.31864303,-117.4378185
"1286",11046100,"S","NAD83",33.29225499,-117.4567077
"1287",11046200,"F","NAD83",33.3897515,-117.514766
"1288",11046250,"F","NAD83",33.38391854,-117.5742128
"1289",11046300,"S","NAD83",33.47085987,-117.4730986
"1290",11046310,"F","NAD83",33.41947278,-117.5314336
"1291",11046350,"F","NAD83",33.4491942,-117.5711577
"1292",11046358,"S","NAD83",33.42641717,-117.5703242
"1293",11046359,"S","NAD83",33.42641717,-117.5703242
"1294",11046360,"S","NAD83",33.42641717,-117.5703242
"1295",11046370,"S","NAD83",33.39114058,-117.5906024
"1296",11046400,"S","NAD83",33.57363464,-117.541435
"1297",11046500,"F","NAD83",33.51891459,-117.6250493
"1298",11046501,"F","NAD83",33.49169349,-117.6631063
"1299",11046530,"F","NAD83",33.5025264,-117.6481058
"1300",11046550,"F","NAD83",33.49169349,-117.6631063
"1301",11047000,"F","NAD83",33.5266924,-117.6697733
"1302",11047200,"F","NAD83",33.55808028,-117.6767179
"1303",11047300,"S","NAD83",33.49835999,-117.6658843
"1304",11047350,"S","NAD83",33.4739163,-117.6786624
"1305",11047500,"F","NAD83",33.62613356,-117.6850513
"1306",11047700,"F","NAD83",33.5119712,-117.747832
"1307",11048000,"F","NAD83",33.67502016,-117.835611
"1308",11048200,"S","NAD83",33.67890959,-117.7142187
"1309",11048400,"S","NAD83",33.68390946,-117.7453307
"1310",11048500,"F","NAD83",33.6816868,-117.8094992
"1311",11048520,"U","NAD83",33.7161111,-117.7894444
"1312",11048530,"F","NAD83",33.7136302,-117.8011654
"1313",11048540,"F","NAD83",33.69140858,-117.8239439
"1314",11048550,"F","NAD83",33.672798,-117.8358888
"1315",11048553,"S","NAD83",33.65724307,-117.8275553
"1316",11048555,"F","NAD83",33.65557629,-117.8456113
"1317",11048600,"S","NAD83",33.64502095,-117.8611673
"1318",11049250,"U","NAD83",34.16138889,-117.0155556
"1319",11049300,"S","NAD83",34.16,-117.0155556
"1320",11049500,"F","NAD83",34.11362248,-117.0964244
"1321",11049590,"S","NAD83",34.1089004,-117.096702
"1322",11051499,"F","NAD83",34.10834489,-117.1005911
"1323",11051500,"F","NAD83",34.10834489,-117.1005911
"1324",11051501,"F","NAD83",34.10834489,-117.1005911
"1325",11051502,"F","NAD83",34.10834489,-117.1005911
"1326",11051503,"F","NAD83",34.10834489,-117.1005911
"1327",11051600,"F","NAD83",34.10334508,-117.111147
"1328",11052500,"F","NAD83",34.08973426,-117.0144759
"1329",11052504,"F","NAD83",34.09084538,-117.0347546
"1330",11052790,"U","NAD83",34.0911111,-116.9402778
"1331",11052800,"U","NAD83",34.0911111,-116.9402778
"1332",11053000,"F","NAD83",34.09112315,-117.0372547
"1333",11054000,"F","NAD83",34.09084538,-117.0375325
"1334",11054001,"F","NAD83",34.09084538,-117.0375325
"1335",11054600,"F","NAD83",34.06862406,-117.0989234
"1336",11055000,"S","NAD83",34.0777904,-117.0992014
"1337",11055350,"F","NAD83",34.13973269,-117.1494826
"1338",11055351,"F","NAD83",34.13973269,-117.1497604
"1339",11055400,"S","NAD83",34.1233444,-117.140593
"1340",11055500,"F","NAD83",34.11834458,-117.141704
"1341",11055501,"F","NAD83",34.11834458,-117.141704
"1342",11055700,"F","NAD83",34.14417698,-117.1892063
"1343",11055800,"F","NAD83",34.1438992,-117.1886507
"1344",11055801,"F","NAD83",34.1438992,-117.1886507
"1345",11056000,"F","NAD83",34.0819572,-117.2558749
"1346",11056200,"F","NAD83",34.0705686,-117.2789312
"1347",11056500,"F","NAD83",34.0291802,-116.946137
"1348",11057000,"F","NAD83",34.03307017,-117.2089279
"1349",11057500,"F","NAD83",34.0614024,-117.2675419
"1350",11058000,"S","NAD83",34.1547222,-117.2266667
"1351",11058500,"S","NAD83",34.17917556,-117.2655982
"1352",11058600,"F","NAD83",34.1858333,-117.2722222
"1353",11059000,"F","NAD83",34.09584545,-117.2758757
"1354",11059100,"F","NAD83",34.07390177,-117.2875426
"1355",11059300,"F","NAD83",34.0650131,-117.3003208
"1356",11060300,"F","NAD83",34.09723406,-117.3139326
"1357",11060400,"F","NAD83",34.07834596,-117.3003209
"1358",11060500,"F","NAD83",34.07973479,-117.3008765
"1359",11060900,"F","NAD83",34.20278567,-117.4494936
"1360",11060901,"F","NAD83",34.20278567,-117.4494936
"1361",11060910,"U","NAD83",34.23138889,-117.486111
"1362",11061000,"F","NAD83",34.20278567,-117.4494936
"1363",11062000,"F","NAD83",34.2122298,-117.458105
"1364",11062001,"F","NAD83",34.2122298,-117.458105
"1365",11062200,"F","NAD83",34.20306344,-117.4494936
"1366",11062300,"F","NAD83",34.20306344,-117.4494936
"1367",11062399,"S","NAD83",34.20278567,-117.4494936
"1368",11062400,"F","NAD83",34.20306344,-117.4494936
"1369",11062401,"F","NAD83",34.20306344,-117.4494936
"1370",11062402,"S","NAD83",34.20306344,-117.4494936
"1371",11062411,"F","NAD83",34.20306344,-117.4494936
"1372",11062450,"F","NAD83",34.20278567,-117.4492158
"1373",11062700,"F","NAD83",34.15500947,-117.396158
"1374",11062800,"F","NAD83",34.155565,-117.3956025
"1375",11062820,"F","NAD83",34.1547317,-117.3967137
"1376",11063000,"F","NAD83",34.2669501,-117.4600497
"1377",11063500,"F","NAD83",34.2663946,-117.4639388
"1378",11063510,"F","NAD83",34.2633392,-117.4669944
"1379",11063680,"F","NAD83",34.20834107,-117.331434
"1380",11063682,"S","NAD83",34.20556339,-117.3344897
"1381",11064000,"F","NAD83",34.09723406,-117.3139326
"1382",11065000,"F","NAD83",34.07890146,-117.3055989
"1383",11065800,"F","NAD83",34.06917958,-117.3086545
"1384",11065801,"F","NAD83",34.06917958,-117.3086545
"1385",11066050,"F","NAD83",34.06251316,-117.30921
"1386",11066100,"F","NAD83",34.06667957,-117.3217105
"1387",11066440,"U","NAD83",33.99068889,-117.394925
"1388",11066460,"F","NAD83",33.96862566,-117.4483806
"1389",11066478,"F","NAD83",33.96473675,-117.4581031
"1390",11066479,"F","NAD83",33.96473675,-117.4581031
"1391",11066480,"F","NAD83",33.96473675,-117.4581031
"1392",11066500,"F","NAD83",33.96473667,-117.466159
"1393",11066550,"F","NAD83",33.9644589,-117.4658812
"1394",11066950,"F","NAD83",34.18611917,-117.539774
"1395",11067000,"F","NAD83",34.18500809,-117.539774
"1396",11067001,"F","NAD83",34.18500809,-117.539774
"1397",11067480,"S","NAD83",33.9669584,-117.5225497
"1398",11067500,"S","NAD83",33.9452921,-117.5578282
"1399",11067890,"F","NAD83",33.9283479,-117.59644
"1400",11068000,"F","NAD83",33.92251469,-117.5969956
"1401",11069200,"F","NAD83",33.73890959,-116.825854
"1402",11069300,"F","NAD83",33.72224358,-116.8008536
"1403",11069500,"S","NAD83",33.73807629,-116.8339098
"1404",11069501,"F","NAD83",33.73807629,-116.8339098
"1405",11070000,"F","NAD83",33.69446686,-116.8508549
"1406",11070020,"F","NAD83",33.7116884,-116.868633
"1407",11070050,"F","NAD83",33.7344653,-116.8933556
"1408",11070070,"U","NAD83",33.7622222,-116.9083333
"1409",11070150,"S","NAD83",33.8214075,-116.973358
"1410",11070210,"S","NAD83",33.83974065,-117.135866
"1411",11070232,"F","NAD83",33.96362774,-117.2439288
"1412",11070240,"F","NAD83",33.91723957,-117.2436504
"1413",11070256,"F","NAD83",33.8669625,-117.2128148
"1414",11070262,"F","NAD83",33.8586293,-117.2264265
"1415",11070263,"F","NAD83",33.8805733,-117.1697572
"1416",11070270,"F","NAD83",33.80113024,-117.2061469
"1417",11070365,"S","NAD83",33.74613114,-117.231703
"1418",11070375,"F","NAD83",33.73613136,-117.2530929
"1419",11070465,"S","NAD83",33.6941882,-117.2055903
"1420",11070475,"F","NAD83",33.67835518,-117.235036
"1421",11070500,"F","NAD83",33.66418858,-117.293927
"1422",11071900,"R","NAD83",33.75027778,-117.4458333
"1423",11072000,"F","NAD83",33.84140539,-117.5111585
"1424",11072100,"F","NAD83",33.8891821,-117.5628274
"1425",11072200,"F","NAD83",33.89612638,-117.5814391
"1426",11073000,"F","NAD83",34.21556184,-117.6686665
"1427",11073001,"F","NAD83",34.21611738,-117.6686665
"1428",11073200,"F","NAD83",34.1572302,-117.6814444
"1429",11073300,"S","NAD83",34.01862319,-117.7306118
"1430",11073360,"S","NAD83",34.00390144,-117.7270006
"1431",11073440,"F","NAD83",33.93945865,-117.6503307
"1432",11073470,"F","NAD83",34.1794521,-117.628943
"1433",11073493,"S","NAD83",34.0375119,-117.6200532
"1434",11073495,"F","NAD83",33.9827912,-117.5994966
"1435",11073500,"F","NAD83",33.896404,-117.6431076
"1436",11074000,"F","NAD83",33.88334875,-117.6453296
"1437",11074500,"F","NAD83",33.87057119,-117.6722746
"1438",11075600,"F","NAD83",33.85640449,-117.7906112
"1439",11075610,"S","NAD83",33.8558489,-117.7975559
"1440",11075620,"F","NAD83",33.85640444,-117.8008893
"1441",11075720,"F","NAD83",33.91334748,-117.8425584
"1442",11075730,"F","NAD83",33.8889035,-117.8453358
"1443",11075740,"F","NAD83",33.88945908,-117.8453358
"1444",11075755,"F","NAD83",33.81668264,-117.8722797
"1445",11075760,"F","NAD83",33.80223845,-117.8783908
"1446",11075800,"S","NAD83",33.70890848,-117.635605
"1447",11077000,"F","NAD83",33.82279419,-117.7767213
"1448",11077001,"F","NAD83",33.82279419,-117.7767213
"1449",11077500,"F","NAD83",33.7702946,-117.8845014
"1450",11078000,"F","NAD83",33.75112815,-117.9083906
"1451",11078100,"F","NAD83",33.67196374,-117.9458917
"1452",11080000,"F","NAD83",34.2305606,-117.768947
"1453",11080500,"F","NAD83",34.23583798,-117.8058928
"1454",11080880,"F","NAD83",34.24416995,-117.9578424
"1455",11081000,"F","NAD83",34.24167055,-117.8856177
"1456",11081500,"F","NAD83",34.24722607,-117.8647837
"1457",11082000,"F","NAD83",34.24111517,-117.8633948
"1458",11083500,"F","NAD83",34.16972858,-117.8886732
"1459",11084000,"F","NAD83",34.16528418,-117.9064516
"1460",11084500,"F","NAD83",34.1658396,-117.92423
"1461",11084950,"F","NAD83",34.1127857,-117.9714537
"1462",11085000,"F","NAD83",34.11223019,-117.9695092
"1463",11085560,"F","NAD83",34.09250937,-117.811448
"1464",11086000,"F","NAD83",34.1583404,-117.8286711
"1465",11086300,"F","NAD83",34.15278536,-117.772558
"1466",11086400,"F","NAD83",34.14528558,-117.7767249
"1467",11086500,"F","NAD83",34.1675067,-117.8383937
"1468",11086990,"F","NAD83",34.0319553,-118.0120105
"1469",11087020,"F","NAD83",34.03417767,-118.0381225
"1470",11087100,"F","NAD83",34.02417834,-118.0703457
"1471",11087195,"F","NAD83",34.02362249,-118.0356224
"1472",11087500,"F","NAD83",34.0130676,-118.0642344
"1473",11088000,"F","NAD83",33.81196059,-118.0908983
"1474",11088500,"F","NAD83",33.88779206,-117.9264496
"1475",11089000,"F","NAD83",33.87362567,-117.9258937
"1476",11089200,"U","NAD83",33.8711111,-118.0275
"1477",11089500,"F","NAD83",33.89584765,-117.8861706
"1478",11090000,"F","NAD83",33.87279245,-117.9070042
"1479",11090200,"F","NAD83",33.86251474,-117.9328381
"1480",11090400,"U","NAD83",33.86402778,-118.0298333
"1481",11090500,"F","NAD83",33.83890426,-118.060342
"1482",11090600,"U","NAD83",33.81527778,-118.0644444
"1483",11090700,"F","NAD83",33.81057157,-118.075342
"1484",11092000,"F","NAD83",34.23250366,-118.5514753
"1485",11092450,"F","NAD83",34.16167247,-118.466749
"1486",11093000,"F","NAD83",34.33527727,-118.398137
"1487",11093490,"F","NAD83",34.31750019,-118.1342384
"1488",11093500,"F","NAD83",34.3172224,-118.1359052
"1489",11094000,"F","NAD83",34.30916717,-118.1453499
"1490",11094500,"F","NAD83",34.3061117,-118.1575726
"1491",11095000,"F","NAD83",34.30833385,-118.1786845
"1492",11095500,"F","NAD83",34.30055637,-118.2686878
"1493",11096000,"F","NAD83",34.2638912,-118.2717433
"1494",11096500,"F","NAD83",34.2744464,-118.3725805
